cell_id,center_lat,center_lon,lat_min,lat_max,lon_min,lon_max,radius_km_approx,species_count,file
cell_N47p50_E012p50_g5deg,47.5,12.5,45.0,50.0,10.0,15.0,335.86,254,cells/cell_N47p50_E012p50_g5deg.txt
cell_N47p50_E017p50_g5deg,47.5,17.5,45.0,50.0,15.0,20.0,335.86,308,cells/cell_N47p50_E017p50_g5deg.txt
cell_N47p50_E022p50_g5deg,47.5,22.5,45.0,50.0,20.0,25.0,335.86,317,cells/cell_N47p50_E022p50_g5deg.txt
cell_N47p50_E027p50_g5deg,47.5,27.5,45.0,50.0,25.0,30.0,335.86,327,cells/cell_N47p50_E027p50_g5deg.txt
cell_N47p50_E032p50_g5deg,47.5,32.5,45.0,50.0,30.0,35.0,335.86,332,cells/cell_N47p50_E032p50_g5deg.txt
cell_N47p50_E037p50_g5deg,47.5,37.5,45.0,50.0,35.0,40.0,335.86,345,cells/cell_N47p50_E037p50_g5deg.txt
cell_N47p50_E042p50_g5deg,47.5,42.5,45.0,50.0,40.0,45.0,335.86,373,cells/cell_N47p50_E042p50_g5deg.txt
cell_N47p50_E047p50_g5deg,47.5,47.5,45.0,50.0,45.0,50.0,335.86,396,cells/cell_N47p50_E047p50_g5deg.txt
cell_N47p50_E052p50_g5deg,47.5,52.5,45.0,50.0,50.0,55.0,335.86,387,cells/cell_N47p50_E052p50_g5deg.txt
cell_N47p50_E057p50_g5deg,47.5,57.5,45.0,50.0,55.0,60.0,335.86,367,cells/cell_N47p50_E057p50_g5deg.txt
cell_N47p50_E062p50_g5deg,47.5,62.5,45.0,50.0,60.0,65.0,335.86,354,cells/cell_N47p50_E062p50_g5deg.txt
cell_N47p50_E067p50_g5deg,47.5,67.5,45.0,50.0,65.0,70.0,335.86,348,cells/cell_N47p50_E067p50_g5deg.txt
cell_N47p50_E072p50_g5deg,47.5,72.5,45.0,50.0,70.0,75.0,335.86,349,cells/cell_N47p50_E072p50_g5deg.txt
cell_N47p50_E077p50_g5deg,47.5,77.5,45.0,50.0,75.0,80.0,335.86,365,cells/cell_N47p50_E077p50_g5deg.txt
cell_N47p50_E082p50_g5deg,47.5,82.5,45.0,50.0,80.0,85.0,335.86,398,cells/cell_N47p50_E082p50_g5deg.txt
cell_N47p50_E087p50_g5deg,47.5,87.5,45.0,50.0,85.0,90.0,335.86,400,cells/cell_N47p50_E087p50_g5deg.txt
cell_N47p50_E092p50_g5deg,47.5,92.5,45.0,50.0,90.0,95.0,335.86,430,cells/cell_N47p50_E092p50_g5deg.txt
cell_N47p50_E097p50_g5deg,47.5,97.5,45.0,50.0,95.0,100.0,335.86,374,cells/cell_N47p50_E097p50_g5deg.txt
cell_N47p50_E102p50_g5deg,47.5,102.5,45.0,50.0,100.0,105.0,335.86,374,cells/cell_N47p50_E102p50_g5deg.txt
cell_N47p50_E107p50_g5deg,47.5,107.5,45.0,50.0,105.0,110.0,335.86,373,cells/cell_N47p50_E107p50_g5deg.txt
cell_N47p50_E112p50_g5deg,47.5,112.5,45.0,50.0,110.0,115.0,335.86,383,cells/cell_N47p50_E112p50_g5deg.txt
cell_N47p50_E117p50_g5deg,47.5,117.5,45.0,50.0,115.0,120.0,335.86,398,cells/cell_N47p50_E117p50_g5deg.txt
cell_N47p50_E122p50_g5deg,47.5,122.5,45.0,50.0,120.0,125.0,335.86,395,cells/cell_N47p50_E122p50_g5deg.txt
cell_N47p50_E127p50_g5deg,47.5,127.5,45.0,50.0,125.0,130.0,335.86,345,cells/cell_N47p50_E127p50_g5deg.txt
cell_N47p50_E132p50_g5deg,47.5,132.5,45.0,50.0,130.0,135.0,335.86,439,cells/cell_N47p50_E132p50_g5deg.txt
cell_N47p50_E137p50_g5deg,47.5,137.5,45.0,50.0,135.0,140.0,335.86,599,cells/cell_N47p50_E137p50_g5deg.txt
cell_N47p50_E142p50_g5deg,47.5,142.5,45.0,50.0,140.0,145.0,335.86,463,cells/cell_N47p50_E142p50_g5deg.txt
cell_N47p50_E147p50_g5deg,47.5,147.5,45.0,50.0,145.0,150.0,335.86,344,cells/cell_N47p50_E147p50_g5deg.txt
cell_N47p50_E152p50_g5deg,47.5,152.5,45.0,50.0,150.0,155.0,335.86,337,cells/cell_N47p50_E152p50_g5deg.txt
cell_N47p50_E157p50_g5deg,47.5,157.5,45.0,50.0,155.0,160.0,335.86,286,cells/cell_N47p50_E157p50_g5deg.txt
cell_N47p50_E162p50_g5deg,47.5,162.5,45.0,50.0,160.0,165.0,335.86,217,cells/cell_N47p50_E162p50_g5deg.txt
cell_N47p50_E167p50_g5deg,47.5,167.5,45.0,50.0,165.0,170.0,335.86,208,cells/cell_N47p50_E167p50_g5deg.txt
cell_N47p50_E172p50_g5deg,47.5,172.5,45.0,50.0,170.0,175.0,335.86,169,cells/cell_N47p50_E172p50_g5deg.txt
cell_N47p50_E177p50_g5deg,47.5,177.5,45.0,50.0,175.0,180.0,335.86,128,cells/cell_N47p50_E177p50_g5deg.txt
cell_N52p50_W177p50_g5deg,52.5,-177.5,50.0,55.0,-180.0,-175.0,325.81,130,cells/cell_N52p50_W177p50_g5deg.txt
cell_N52p50_W172p50_g5deg,52.5,-172.5,50.0,55.0,-175.0,-170.0,325.81,138,cells/cell_N52p50_W172p50_g5deg.txt
cell_N52p50_W167p50_g5deg,52.5,-167.5,50.0,55.0,-170.0,-165.0,325.81,174,cells/cell_N52p50_W167p50_g5deg.txt
cell_N52p50_W162p50_g5deg,52.5,-162.5,50.0,55.0,-165.0,-160.0,325.81,189,cells/cell_N52p50_W162p50_g5deg.txt
cell_N52p50_W157p50_g5deg,52.5,-157.5,50.0,55.0,-160.0,-155.0,325.81,188,cells/cell_N52p50_W157p50_g5deg.txt
cell_N52p50_W152p50_g5deg,52.5,-152.5,50.0,55.0,-155.0,-150.0,325.81,192,cells/cell_N52p50_W152p50_g5deg.txt
cell_N52p50_W147p50_g5deg,52.5,-147.5,50.0,55.0,-150.0,-145.0,325.81,198,cells/cell_N52p50_W147p50_g5deg.txt
cell_N52p50_W142p50_g5deg,52.5,-142.5,50.0,55.0,-145.0,-140.0,325.81,214,cells/cell_N52p50_W142p50_g5deg.txt
cell_N52p50_W137p50_g5deg,52.5,-137.5,50.0,55.0,-140.0,-135.0,325.81,221,cells/cell_N52p50_W137p50_g5deg.txt
cell_N52p50_W132p50_g5deg,52.5,-132.5,50.0,55.0,-135.0,-130.0,325.81,242,cells/cell_N52p50_W132p50_g5deg.txt
cell_N52p50_W127p50_g5deg,52.5,-127.5,50.0,55.0,-130.0,-125.0,325.81,279,cells/cell_N52p50_W127p50_g5deg.txt
cell_N52p50_W122p50_g5deg,52.5,-122.5,50.0,55.0,-125.0,-120.0,325.81,280,cells/cell_N52p50_W122p50_g5deg.txt
cell_N52p50_W117p50_g5deg,52.5,-117.5,50.0,55.0,-120.0,-115.0,325.81,270,cells/cell_N52p50_W117p50_g5deg.txt
cell_N52p50_W112p50_g5deg,52.5,-112.5,50.0,55.0,-115.0,-110.0,325.81,233,cells/cell_N52p50_W112p50_g5deg.txt
cell_N52p50_W107p50_g5deg,52.5,-107.5,50.0,55.0,-110.0,-105.0,325.81,238,cells/cell_N52p50_W107p50_g5deg.txt
cell_N52p50_W102p50_g5deg,52.5,-102.5,50.0,55.0,-105.0,-100.0,325.81,255,cells/cell_N52p50_W102p50_g5deg.txt
cell_N52p50_W097p50_g5deg,52.5,-97.5,50.0,55.0,-100.0,-95.0,325.81,246,cells/cell_N52p50_W097p50_g5deg.txt
cell_N52p50_W092p50_g5deg,52.5,-92.5,50.0,55.0,-95.0,-90.0,325.81,221,cells/cell_N52p50_W092p50_g5deg.txt
cell_N52p50_W087p50_g5deg,52.5,-87.5,50.0,55.0,-90.0,-85.0,325.81,221,cells/cell_N52p50_W087p50_g5deg.txt
cell_N52p50_W082p50_g5deg,52.5,-82.5,50.0,55.0,-85.0,-80.0,325.81,215,cells/cell_N52p50_W082p50_g5deg.txt
cell_N52p50_W077p50_g5deg,52.5,-77.5,50.0,55.0,-80.0,-75.0,325.81,228,cells/cell_N52p50_W077p50_g5deg.txt
cell_N52p50_W072p50_g5deg,52.5,-72.5,50.0,55.0,-75.0,-70.0,325.81,239,cells/cell_N52p50_W072p50_g5deg.txt
cell_N52p50_W067p50_g5deg,52.5,-67.5,50.0,55.0,-70.0,-65.0,325.81,236,cells/cell_N52p50_W067p50_g5deg.txt
cell_N52p50_W062p50_g5deg,52.5,-62.5,50.0,55.0,-65.0,-60.0,325.81,226,cells/cell_N52p50_W062p50_g5deg.txt
cell_N52p50_W057p50_g5deg,52.5,-57.5,50.0,55.0,-60.0,-55.0,325.81,217,cells/cell_N52p50_W057p50_g5deg.txt
cell_N52p50_W052p50_g5deg,52.5,-52.5,50.0,55.0,-55.0,-50.0,325.81,169,cells/cell_N52p50_W052p50_g5deg.txt
cell_N52p50_W047p50_g5deg,52.5,-47.5,50.0,55.0,-50.0,-45.0,325.81,174,cells/cell_N52p50_W047p50_g5deg.txt
cell_N52p50_W042p50_g5deg,52.5,-42.5,50.0,55.0,-45.0,-40.0,325.81,114,cells/cell_N52p50_W042p50_g5deg.txt
cell_N52p50_W037p50_g5deg,52.5,-37.5,50.0,55.0,-40.0,-35.0,325.81,107,cells/cell_N52p50_W037p50_g5deg.txt
cell_N52p50_W032p50_g5deg,52.5,-32.5,50.0,55.0,-35.0,-30.0,325.81,110,cells/cell_N52p50_W032p50_g5deg.txt
cell_N52p50_W027p50_g5deg,52.5,-27.5,50.0,55.0,-30.0,-25.0,325.81,139,cells/cell_N52p50_W027p50_g5deg.txt
cell_N52p50_W022p50_g5deg,52.5,-22.5,50.0,55.0,-25.0,-20.0,325.81,181,cells/cell_N52p50_W022p50_g5deg.txt
cell_N52p50_W017p50_g5deg,52.5,-17.5,50.0,55.0,-20.0,-15.0,325.81,197,cells/cell_N52p50_W017p50_g5deg.txt
cell_N52p50_W012p50_g5deg,52.5,-12.5,50.0,55.0,-15.0,-10.0,325.81,206,cells/cell_N52p50_W012p50_g5deg.txt
cell_N52p50_W007p50_g5deg,52.5,-7.5,50.0,55.0,-10.0,-5.0,325.81,217,cells/cell_N52p50_W007p50_g5deg.txt
cell_N52p50_W002p50_g5deg,52.5,-2.5,50.0,55.0,-5.0,0.0,325.81,234,cells/cell_N52p50_W002p50_g5deg.txt
cell_N52p50_E002p50_g5deg,52.5,2.5,50.0,55.0,0.0,5.0,325.81,262,cells/cell_N52p50_E002p50_g5deg.txt
cell_N52p50_E007p50_g5deg,52.5,7.5,50.0,55.0,5.0,10.0,325.81,254,cells/cell_N52p50_E007p50_g5deg.txt
cell_N52p50_E012p50_g5deg,52.5,12.5,50.0,55.0,10.0,15.0,325.81,259,cells/cell_N52p50_E012p50_g5deg.txt
cell_N52p50_E017p50_g5deg,52.5,17.5,50.0,55.0,15.0,20.0,325.81,270,cells/cell_N52p50_E017p50_g5deg.txt
cell_N52p50_E022p50_g5deg,52.5,22.5,50.0,55.0,20.0,25.0,325.81,290,cells/cell_N52p50_E022p50_g5deg.txt
cell_N52p50_E027p50_g5deg,52.5,27.5,50.0,55.0,25.0,30.0,325.81,351,cells/cell_N52p50_E027p50_g5deg.txt
cell_N52p50_E032p50_g5deg,52.5,32.5,50.0,55.0,30.0,35.0,325.81,371,cells/cell_N52p50_E032p50_g5deg.txt
cell_N52p50_E037p50_g5deg,52.5,37.5,50.0,55.0,35.0,40.0,325.81,371,cells/cell_N52p50_E037p50_g5deg.txt
cell_N52p50_E042p50_g5deg,52.5,42.5,50.0,55.0,40.0,45.0,325.81,373,cells/cell_N52p50_E042p50_g5deg.txt
cell_N52p50_E047p50_g5deg,52.5,47.5,50.0,55.0,45.0,50.0,325.81,412,cells/cell_N52p50_E047p50_g5deg.txt
cell_N52p50_E052p50_g5deg,52.5,52.5,50.0,55.0,50.0,55.0,325.81,432,cells/cell_N52p50_E052p50_g5deg.txt
cell_N52p50_E057p50_g5deg,52.5,57.5,50.0,55.0,55.0,60.0,325.81,432,cells/cell_N52p50_E057p50_g5deg.txt
cell_N52p50_E062p50_g5deg,52.5,62.5,50.0,55.0,60.0,65.0,325.81,432,cells/cell_N52p50_E062p50_g5deg.txt
cell_N52p50_E067p50_g5deg,52.5,67.5,50.0,55.0,65.0,70.0,325.81,423,cells/cell_N52p50_E067p50_g5deg.txt
cell_N52p50_E072p50_g5deg,52.5,72.5,50.0,55.0,70.0,75.0,325.81,420,cells/cell_N52p50_E072p50_g5deg.txt
cell_N52p50_E077p50_g5deg,52.5,77.5,50.0,55.0,75.0,80.0,325.81,599,cells/cell_N52p50_E077p50_g5deg.txt
cell_N52p50_E082p50_g5deg,52.5,82.5,50.0,55.0,80.0,85.0,325.81,612,cells/cell_N52p50_E082p50_g5deg.txt
cell_N52p50_E087p50_g5deg,52.5,87.5,50.0,55.0,85.0,90.0,325.81,594,cells/cell_N52p50_E087p50_g5deg.txt
cell_N52p50_E092p50_g5deg,52.5,92.5,50.0,55.0,90.0,95.0,325.81,569,cells/cell_N52p50_E092p50_g5deg.txt
cell_N52p50_E097p50_g5deg,52.5,97.5,50.0,55.0,95.0,100.0,325.81,565,cells/cell_N52p50_E097p50_g5deg.txt
cell_N52p50_E102p50_g5deg,52.5,102.5,50.0,55.0,100.0,105.0,325.81,385,cells/cell_N52p50_E102p50_g5deg.txt
cell_N52p50_E107p50_g5deg,52.5,107.5,50.0,55.0,105.0,110.0,325.81,441,cells/cell_N52p50_E107p50_g5deg.txt
cell_N52p50_E112p50_g5deg,52.5,112.5,50.0,55.0,110.0,115.0,325.81,467,cells/cell_N52p50_E112p50_g5deg.txt
cell_N52p50_E117p50_g5deg,52.5,117.5,50.0,55.0,115.0,120.0,325.81,477,cells/cell_N52p50_E117p50_g5deg.txt
cell_N52p50_E122p50_g5deg,52.5,122.5,50.0,55.0,120.0,125.0,325.81,510,cells/cell_N52p50_E122p50_g5deg.txt
cell_N52p50_E127p50_g5deg,52.5,127.5,50.0,55.0,125.0,130.0,325.81,443,cells/cell_N52p50_E127p50_g5deg.txt
cell_N52p50_E132p50_g5deg,52.5,132.5,50.0,55.0,130.0,135.0,325.81,592,cells/cell_N52p50_E132p50_g5deg.txt
cell_N52p50_E137p50_g5deg,52.5,137.5,50.0,55.0,135.0,140.0,325.81,599,cells/cell_N52p50_E137p50_g5deg.txt
cell_N52p50_E142p50_g5deg,52.5,142.5,50.0,55.0,140.0,145.0,325.81,601,cells/cell_N52p50_E142p50_g5deg.txt
cell_N52p50_E147p50_g5deg,52.5,147.5,50.0,55.0,145.0,150.0,325.81,392,cells/cell_N52p50_E147p50_g5deg.txt
cell_N52p50_E152p50_g5deg,52.5,152.5,50.0,55.0,150.0,155.0,325.81,332,cells/cell_N52p50_E152p50_g5deg.txt
cell_N52p50_E157p50_g5deg,52.5,157.5,50.0,55.0,155.0,160.0,325.81,214,cells/cell_N52p50_E157p50_g5deg.txt
cell_N52p50_E162p50_g5deg,52.5,162.5,50.0,55.0,160.0,165.0,325.81,206,cells/cell_N52p50_E162p50_g5deg.txt
cell_N52p50_E167p50_g5deg,52.5,167.5,50.0,55.0,165.0,170.0,325.81,203,cells/cell_N52p50_E167p50_g5deg.txt
cell_N52p50_E172p50_g5deg,52.5,172.5,50.0,55.0,170.0,175.0,325.81,204,cells/cell_N52p50_E172p50_g5deg.txt
cell_N52p50_E177p50_g5deg,52.5,177.5,50.0,55.0,175.0,180.0,325.81,131,cells/cell_N52p50_E177p50_g5deg.txt
cell_N57p50_W177p50_g5deg,57.5,-177.5,55.0,60.0,-180.0,-175.0,315.93,137,cells/cell_N57p50_W177p50_g5deg.txt
cell_N57p50_W172p50_g5deg,57.5,-172.5,55.0,60.0,-175.0,-170.0,315.93,149,cells/cell_N57p50_W172p50_g5deg.txt
cell_N57p50_W167p50_g5deg,57.5,-167.5,55.0,60.0,-170.0,-165.0,315.93,190,cells/cell_N57p50_W167p50_g5deg.txt
cell_N57p50_W162p50_g5deg,57.5,-162.5,55.0,60.0,-165.0,-160.0,315.93,188,cells/cell_N57p50_W162p50_g5deg.txt
cell_N57p50_W157p50_g5deg,57.5,-157.5,55.0,60.0,-160.0,-155.0,315.93,198,cells/cell_N57p50_W157p50_g5deg.txt
cell_N57p50_W152p50_g5deg,57.5,-152.5,55.0,60.0,-155.0,-150.0,315.93,202,cells/cell_N57p50_W152p50_g5deg.txt
cell_N57p50_W147p50_g5deg,57.5,-147.5,55.0,60.0,-150.0,-145.0,315.93,205,cells/cell_N57p50_W147p50_g5deg.txt
cell_N57p50_W142p50_g5deg,57.5,-142.5,55.0,60.0,-145.0,-140.0,315.93,220,cells/cell_N57p50_W142p50_g5deg.txt
cell_N57p50_W137p50_g5deg,57.5,-137.5,55.0,60.0,-140.0,-135.0,315.93,239,cells/cell_N57p50_W137p50_g5deg.txt
cell_N57p50_W132p50_g5deg,57.5,-132.5,55.0,60.0,-135.0,-130.0,315.93,264,cells/cell_N57p50_W132p50_g5deg.txt
cell_N57p50_W127p50_g5deg,57.5,-127.5,55.0,60.0,-130.0,-125.0,315.93,321,cells/cell_N57p50_W127p50_g5deg.txt
cell_N57p50_W122p50_g5deg,57.5,-122.5,55.0,60.0,-125.0,-120.0,315.93,275,cells/cell_N57p50_W122p50_g5deg.txt
cell_N57p50_W117p50_g5deg,57.5,-117.5,55.0,60.0,-120.0,-115.0,315.93,256,cells/cell_N57p50_W117p50_g5deg.txt
cell_N57p50_W112p50_g5deg,57.5,-112.5,55.0,60.0,-115.0,-110.0,315.93,260,cells/cell_N57p50_W112p50_g5deg.txt
cell_N57p50_W107p50_g5deg,57.5,-107.5,55.0,60.0,-110.0,-105.0,315.93,272,cells/cell_N57p50_W107p50_g5deg.txt
cell_N57p50_W102p50_g5deg,57.5,-102.5,55.0,60.0,-105.0,-100.0,315.93,280,cells/cell_N57p50_W102p50_g5deg.txt
cell_N57p50_W097p50_g5deg,57.5,-97.5,55.0,60.0,-100.0,-95.0,315.93,253,cells/cell_N57p50_W097p50_g5deg.txt
cell_N57p50_W092p50_g5deg,57.5,-92.5,55.0,60.0,-95.0,-90.0,315.93,251,cells/cell_N57p50_W092p50_g5deg.txt
cell_N57p50_W087p50_g5deg,57.5,-87.5,55.0,60.0,-90.0,-85.0,315.93,250,cells/cell_N57p50_W087p50_g5deg.txt
cell_N57p50_W082p50_g5deg,57.5,-82.5,55.0,60.0,-85.0,-80.0,315.93,232,cells/cell_N57p50_W082p50_g5deg.txt
cell_N57p50_W077p50_g5deg,57.5,-77.5,55.0,60.0,-80.0,-75.0,315.93,205,cells/cell_N57p50_W077p50_g5deg.txt
cell_N57p50_W072p50_g5deg,57.5,-72.5,55.0,60.0,-75.0,-70.0,315.93,150,cells/cell_N57p50_W072p50_g5deg.txt
cell_N57p50_W067p50_g5deg,57.5,-67.5,55.0,60.0,-70.0,-65.0,315.93,142,cells/cell_N57p50_W067p50_g5deg.txt
cell_N57p50_W062p50_g5deg,57.5,-62.5,55.0,60.0,-65.0,-60.0,315.93,176,cells/cell_N57p50_W062p50_g5deg.txt
cell_N57p50_W057p50_g5deg,57.5,-57.5,55.0,60.0,-60.0,-55.0,315.93,182,cells/cell_N57p50_W057p50_g5deg.txt
cell_N57p50_W052p50_g5deg,57.5,-52.5,55.0,60.0,-55.0,-50.0,315.93,167,cells/cell_N57p50_W052p50_g5deg.txt
cell_N57p50_W047p50_g5deg,57.5,-47.5,55.0,60.0,-50.0,-45.0,315.93,81,cells/cell_N57p50_W047p50_g5deg.txt
cell_N57p50_W042p50_g5deg,57.5,-42.5,55.0,60.0,-45.0,-40.0,315.93,73,cells/cell_N57p50_W042p50_g5deg.txt
cell_N57p50_W037p50_g5deg,57.5,-37.5,55.0,60.0,-40.0,-35.0,315.93,72,cells/cell_N57p50_W037p50_g5deg.txt
cell_N57p50_W032p50_g5deg,57.5,-32.5,55.0,60.0,-35.0,-30.0,315.93,95,cells/cell_N57p50_W032p50_g5deg.txt
cell_N57p50_W027p50_g5deg,57.5,-27.5,55.0,60.0,-30.0,-25.0,315.93,109,cells/cell_N57p50_W027p50_g5deg.txt
cell_N57p50_W022p50_g5deg,57.5,-22.5,55.0,60.0,-25.0,-20.0,315.93,123,cells/cell_N57p50_W022p50_g5deg.txt
cell_N57p50_W017p50_g5deg,57.5,-17.5,55.0,60.0,-20.0,-15.0,315.93,151,cells/cell_N57p50_W017p50_g5deg.txt
cell_N57p50_W012p50_g5deg,57.5,-12.5,55.0,60.0,-15.0,-10.0,315.93,189,cells/cell_N57p50_W012p50_g5deg.txt
cell_N57p50_W007p50_g5deg,57.5,-7.5,55.0,60.0,-10.0,-5.0,315.93,203,cells/cell_N57p50_W007p50_g5deg.txt
cell_N57p50_W002p50_g5deg,57.5,-2.5,55.0,60.0,-5.0,0.0,315.93,214,cells/cell_N57p50_W002p50_g5deg.txt
cell_N57p50_E002p50_g5deg,57.5,2.5,55.0,60.0,0.0,5.0,315.93,248,cells/cell_N57p50_E002p50_g5deg.txt
cell_N57p50_E007p50_g5deg,57.5,7.5,55.0,60.0,5.0,10.0,315.93,280,cells/cell_N57p50_E007p50_g5deg.txt
cell_N57p50_E012p50_g5deg,57.5,12.5,55.0,60.0,10.0,15.0,315.93,290,cells/cell_N57p50_E012p50_g5deg.txt
cell_N57p50_E017p50_g5deg,57.5,17.5,55.0,60.0,15.0,20.0,315.93,293,cells/cell_N57p50_E017p50_g5deg.txt
cell_N57p50_E022p50_g5deg,57.5,22.5,55.0,60.0,20.0,25.0,315.93,307,cells/cell_N57p50_E022p50_g5deg.txt
cell_N57p50_E027p50_g5deg,57.5,27.5,55.0,60.0,25.0,30.0,315.93,362,cells/cell_N57p50_E027p50_g5deg.txt
cell_N57p50_E032p50_g5deg,57.5,32.5,55.0,60.0,30.0,35.0,315.93,367,cells/cell_N57p50_E032p50_g5deg.txt
cell_N57p50_E037p50_g5deg,57.5,37.5,55.0,60.0,35.0,40.0,315.93,367,cells/cell_N57p50_E037p50_g5deg.txt
cell_N57p50_E042p50_g5deg,57.5,42.5,55.0,60.0,40.0,45.0,315.93,368,cells/cell_N57p50_E042p50_g5deg.txt
cell_N57p50_E047p50_g5deg,57.5,47.5,55.0,60.0,45.0,50.0,315.93,371,cells/cell_N57p50_E047p50_g5deg.txt
cell_N57p50_E052p50_g5deg,57.5,52.5,55.0,60.0,50.0,55.0,315.93,374,cells/cell_N57p50_E052p50_g5deg.txt
cell_N57p50_E057p50_g5deg,57.5,57.5,55.0,60.0,55.0,60.0,315.93,321,cells/cell_N57p50_E057p50_g5deg.txt
cell_N57p50_E062p50_g5deg,57.5,62.5,55.0,60.0,60.0,65.0,315.93,326,cells/cell_N57p50_E062p50_g5deg.txt
cell_N57p50_E067p50_g5deg,57.5,67.5,55.0,60.0,65.0,70.0,315.93,431,cells/cell_N57p50_E067p50_g5deg.txt
cell_N57p50_E072p50_g5deg,57.5,72.5,55.0,60.0,70.0,75.0,315.93,595,cells/cell_N57p50_E072p50_g5deg.txt
cell_N57p50_E077p50_g5deg,57.5,77.5,55.0,60.0,75.0,80.0,315.93,589,cells/cell_N57p50_E077p50_g5deg.txt
cell_N57p50_E082p50_g5deg,57.5,82.5,55.0,60.0,80.0,85.0,315.93,589,cells/cell_N57p50_E082p50_g5deg.txt
cell_N57p50_E087p50_g5deg,57.5,87.5,55.0,60.0,85.0,90.0,315.93,591,cells/cell_N57p50_E087p50_g5deg.txt
cell_N57p50_E092p50_g5deg,57.5,92.5,55.0,60.0,90.0,95.0,315.93,530,cells/cell_N57p50_E092p50_g5deg.txt
cell_N57p50_E097p50_g5deg,57.5,97.5,55.0,60.0,95.0,100.0,315.93,567,cells/cell_N57p50_E097p50_g5deg.txt
cell_N57p50_E102p50_g5deg,57.5,102.5,55.0,60.0,100.0,105.0,315.93,441,cells/cell_N57p50_E102p50_g5deg.txt
cell_N57p50_E107p50_g5deg,57.5,107.5,55.0,60.0,105.0,110.0,315.93,338,cells/cell_N57p50_E107p50_g5deg.txt
cell_N57p50_E112p50_g5deg,57.5,112.5,55.0,60.0,110.0,115.0,315.93,355,cells/cell_N57p50_E112p50_g5deg.txt
cell_N57p50_E117p50_g5deg,57.5,117.5,55.0,60.0,115.0,120.0,315.93,472,cells/cell_N57p50_E117p50_g5deg.txt
cell_N57p50_E122p50_g5deg,57.5,122.5,55.0,60.0,120.0,125.0,315.93,498,cells/cell_N57p50_E122p50_g5deg.txt
cell_N57p50_E127p50_g5deg,57.5,127.5,55.0,60.0,125.0,130.0,315.93,351,cells/cell_N57p50_E127p50_g5deg.txt
cell_N57p50_E132p50_g5deg,57.5,132.5,55.0,60.0,130.0,135.0,315.93,587,cells/cell_N57p50_E132p50_g5deg.txt
cell_N57p50_E137p50_g5deg,57.5,137.5,55.0,60.0,135.0,140.0,315.93,595,cells/cell_N57p50_E137p50_g5deg.txt
cell_N57p50_E142p50_g5deg,57.5,142.5,55.0,60.0,140.0,145.0,315.93,595,cells/cell_N57p50_E142p50_g5deg.txt
cell_N57p50_E147p50_g5deg,57.5,147.5,55.0,60.0,145.0,150.0,315.93,599,cells/cell_N57p50_E147p50_g5deg.txt
cell_N57p50_E152p50_g5deg,57.5,152.5,55.0,60.0,150.0,155.0,315.93,602,cells/cell_N57p50_E152p50_g5deg.txt
cell_N57p50_E157p50_g5deg,57.5,157.5,55.0,60.0,155.0,160.0,315.93,216,cells/cell_N57p50_E157p50_g5deg.txt
cell_N57p50_E162p50_g5deg,57.5,162.5,55.0,60.0,160.0,165.0,315.93,201,cells/cell_N57p50_E162p50_g5deg.txt
cell_N57p50_E167p50_g5deg,57.5,167.5,55.0,60.0,165.0,170.0,315.93,202,cells/cell_N57p50_E167p50_g5deg.txt
cell_N57p50_E172p50_g5deg,57.5,172.5,55.0,60.0,170.0,175.0,315.93,201,cells/cell_N57p50_E172p50_g5deg.txt
cell_N57p50_E177p50_g5deg,57.5,177.5,55.0,60.0,175.0,180.0,315.93,208,cells/cell_N57p50_E177p50_g5deg.txt
cell_N62p50_W177p50_g5deg,62.5,-177.5,60.0,65.0,-180.0,-175.0,306.54,199,cells/cell_N62p50_W177p50_g5deg.txt
cell_N62p50_W172p50_g5deg,62.5,-172.5,60.0,65.0,-175.0,-170.0,306.54,201,cells/cell_N62p50_W172p50_g5deg.txt
cell_N62p50_W167p50_g5deg,62.5,-167.5,60.0,65.0,-170.0,-165.0,306.54,197,cells/cell_N62p50_W167p50_g5deg.txt
cell_N62p50_W162p50_g5deg,62.5,-162.5,60.0,65.0,-165.0,-160.0,306.54,195,cells/cell_N62p50_W162p50_g5deg.txt
cell_N62p50_W157p50_g5deg,62.5,-157.5,60.0,65.0,-160.0,-155.0,306.54,194,cells/cell_N62p50_W157p50_g5deg.txt
cell_N62p50_W152p50_g5deg,62.5,-152.5,60.0,65.0,-155.0,-150.0,306.54,172,cells/cell_N62p50_W152p50_g5deg.txt
cell_N62p50_W147p50_g5deg,62.5,-147.5,60.0,65.0,-150.0,-145.0,306.54,165,cells/cell_N62p50_W147p50_g5deg.txt
cell_N62p50_W142p50_g5deg,62.5,-142.5,60.0,65.0,-145.0,-140.0,306.54,170,cells/cell_N62p50_W142p50_g5deg.txt
cell_N62p50_W137p50_g5deg,62.5,-137.5,60.0,65.0,-140.0,-135.0,306.54,173,cells/cell_N62p50_W137p50_g5deg.txt
cell_N62p50_W132p50_g5deg,62.5,-132.5,60.0,65.0,-135.0,-130.0,306.54,211,cells/cell_N62p50_W132p50_g5deg.txt
cell_N62p50_W127p50_g5deg,62.5,-127.5,60.0,65.0,-130.0,-125.0,306.54,230,cells/cell_N62p50_W127p50_g5deg.txt
cell_N62p50_W122p50_g5deg,62.5,-122.5,60.0,65.0,-125.0,-120.0,306.54,226,cells/cell_N62p50_W122p50_g5deg.txt
