species	cell_hits
Rollulus rouloul_Crested Partridge	28
Stachyris strialata_Spot-necked Babbler	28
Treron fulvicollis_Cinnamon-headed Green-Pigeon	28
Actenoides concretus_Rufous-collared Kingfisher	27
Aegithina viridissima_Green Iora	27
Alophoixus ochraceus_Ochraceous Bulbul	27
Alophoixus tephrogenys_Gray-cheeked Bulbul	27
Anorrhinus galeritus_Bushy-crested Hornbill	27
Arachnothera flavigaster_Spectacled Spiderhunter	27
Argusianus argus_Great Argus	27
Berenicornis comatus_White-crowned Hornbill	27
Blythipicus rubiginosus_Maroon Woodpecker	27
Calyptomena viridis_Green Broadbill	27
Ceryle rudis_Pied Kingfisher	27
Chloropsis cyanopogon_Lesser Green Leafbird	27
Cuculus lepidus_Sunda Cuckoo	27
Culicicapa helianthea_Citrine Canary-Flycatcher	27
Ixos malaccensis_Streaked Bulbul	27
Loriculus galgulus_Blue-crowned Hanging-Parrot	27
Nisaetus nanus_Wallace's Hawk-Eagle	27
Numenius minutus_Little Curlew	27
Oriolus xanthornus_Black-hooded Oriole	27
Phaenicophaeus sumatranus_Chestnut-bellied Malkoha	27
Psilopogon mystacophanos_Red-throated Barbet	27
Rubigula erythropthalmos_Spectacled Bulbul	27
Sasia abnormis_Rufous Piculet	27
Treron bicinctus_Orange-breasted Green-Pigeon	27
Tricholestes criniger_Hairy-backed Bulbul	27
Anastomus oscitans_Asian Openbill	26
Anthus richardi_Richard's Pipit	26
Cincloramphus timoriensis_Tawny Grassbird	26
Eurylaimus ochromalus_Black-and-yellow Broadbill	26
Ficedula dumetoria_Rufous-chested Flycatcher	26
Hydrornis caeruleus_Giant Pitta	26
Malacopteron magnirostre_Moustached Babbler	26
Megapodius cumingii_Tabon Scrubfowl	26
Merops orientalis_Green Bee-eater	26
Phylloscopus fuscatus_Dusky Warbler	26
Prionochilus maculatus_Yellow-breasted Flowerpecker	26
Psittacula krameri_Rose-ringed Parakeet	26
Rhinortha chlorophaea_Raffles's Malkoha	26
Riparia chinensis_Gray-throated Martin	26
Vanellus cinereus_Gray-headed Lapwing	26
Yungipicus moluccensis_Sunda Pygmy Woodpecker	26
Aythya ferina_Common Pochard	25
Buteo japonicus_Eastern Buzzard	25
Cinnyris asiaticus_Purple Sunbird	25
Circaetus gallicus_Short-toed Snake-Eagle	25
Cyanoderma erythropterum_Chestnut-winged Babbler	25
Cyanoptila cumatilis_Zappey's Flycatcher	25
Cyornis umbratilis_Gray-chested Jungle-Flycatcher	25
Dicrurus macrocercus_Black Drongo	25
Gracupica nigricollis_Black-collared Starling	25
Hierococcyx nisicolor_Hodgson's Hawk-Cuckoo	25
Horornis vulcanius_Sunda Bush Warbler	25
Nyctyornis amictus_Red-bearded Bee-eater	25
Pericrocotus cinnamomeus_Small Minivet	25
Phylloscopus montis_Yellow-breasted Warbler	25
Pomatorhinus montanus_Chestnut-backed Scimitar-Babbler	25
Psilopogon chrysopogon_Gold-whiskered Barbet	25
Pycnonotus brunneus_Red-eyed Bulbul	25
Zosterops atricapilla_Black-capped White-eye	25
Collocalia affinis_Plume-toed Swiftlet	24
Hemipus hirundinaceus_Black-winged Flycatcher-shrike	24
Ixobrychus eurhythmus_Schrenck's Bittern	24
Ketupa zeylonensis_Brown Fish-Owl	24
Mareca strepera_Gadwall	24
Otus sunia_Oriental Scops-Owl	24
Psittacula longicauda_Long-tailed Parakeet	24
Streptopelia orientalis_Oriental Turtle-Dove	24
Timalia pileata_Chestnut-capped Babbler	24
Treron olax_Little Green-Pigeon	24
Tringa guttifer_Nordmann's Greenshank	24
Arachnothera crassirostris_Thick-billed Spiderhunter	23
Arundinax aedon_Thick-billed Warbler	23
Buceros rhinoceros_Rhinoceros Hornbill	23
Chloropsis hardwickii_Orange-bellied Leafbird	23
Chroicocephalus brunnicephalus_Brown-headed Gull	23
Edolisoma tenuirostre_Common Cicadabird	23
Gallirallus torquatus_Barred Rail	23
Malacocincla sepiaria_Horsfield's Babbler	23
Platalea leucorodia_Eurasian Spoonbill	23
Pycnonotus simplex_Cream-vented Bulbul	23
Reinwardtipicus validus_Orange-backed Woodpecker	23
Tringa erythropus_Spotted Redshank	23
Vanellus indicus_Red-wattled Lapwing	23
Accipiter nisus_Eurasian Sparrowhawk	22
Anas zonorhyncha_Eastern Spot-billed Duck	22
Batrachostomus stellatus_Gould's Frogmouth	22
Chrysococcyx basalis_Horsfield's Bronze-Cuckoo	22
Clanga clanga_Greater Spotted Eagle	22
Coracina macei_Large Cuckooshrike	22
Eumyias indigo_Indigo Flycatcher	22
Eumyias panayensis_Turquoise Flycatcher	22
Hierococcyx bocki_Dark Hawk-Cuckoo	22
Hypsipetes leucocephalus_Black Bulbul	22
Melanochlora sultanea_Sultan Tit	22
Oriolus cruentus_Black-and-crimson Oriole	22
Phylloscopus schwarzi_Radde's Warbler	22
Pitta megarhyncha_Mangrove Pitta	22
Pycnonotus flavescens_Flavescent Bulbul	22
Pycnonotus jocosus_Red-whiskered Bulbul	22
Stachyris nigricollis_Black-throated Babbler	22
Stachyris poliocephala_Gray-headed Babbler	22
Taenioptynx brodiei_Collared Owlet	22
Aethopyga saturata_Black-throated Sunbird	21
Aethopyga temminckii_Temminck's Sunbird	21
Alcippe brunneicauda_Brown Fulvetta	21
Alophoixus finschii_Finsch's Bulbul	21
Anthracoceros malayanus_Black Hornbill	21
Arachnothera magna_Streaked Spiderhunter	21
Artamus fuscus_Ashy Woodswallow	21
Batrachostomus affinis_Blyth's Frogmouth	21
Batrachostomus auritus_Large Frogmouth	21
Brachypodius melanoleucos_Black-and-white Bulbul	21
Centropus rectunguis_Short-toed Coucal	21
Chrysomma sinense_Yellow-eyed Babbler	21
Copsychus pyrropygus_Rufous-tailed Shama	21
Cyornis turcosus_Malaysian Blue Flycatcher	21
Cyornis whitei_Hill Blue Flycatcher	21
Dendrocopos analis_Freckle-breasted Woodpecker	21
Enicurus schistaceus_Slaty-backed Forktail	21
Eupetes macrocerus_Malaysian Rail-babbler	21
Gracupica contra_Asian Pied Starling	21
Harpactes diardii_Diard's Trogon	21
Harpactes kasumba_Red-naped Trogon	21
Harpactes orrhophaeus_Cinnamon-rumped Trogon	21
Ixos mcclellandii_Mountain Bulbul	21
Jynx torquilla_Eurasian Wryneck	21
Kenopia striata_Striped Wren-Babbler	21
Lyncornis temminckii_Malaysian Eared-Nightjar	21
Macronus ptilosus_Fluffy-backed Tit-Babbler	21
Macropygia tenuirostris_Philippine Cuckoo-Dove	21
Malacopteron affine_Sooty-capped Babbler	21
Myiomela leucura_White-tailed Robin	21
Otus rufescens_Reddish Scops-Owl	21
Pellorneum ruficeps_Puff-throated Babbler	21
Phoenicurus auroreus_Daurian Redstart	21
Prinia rufescens_Rufescent Prinia	21
Prionochilus thoracicus_Scarlet-breasted Flowerpecker	21
Psilopogon henricii_Yellow-crowned Barbet	21
Psilopogon lineatus_Lineated Barbet	21
Rhabdotorrhinus corrugatus_Wrinkled Hornbill	21
Rhipidura perlata_Spotted Fantail	21
Stachyris maculata_Chestnut-rumped Babbler	21
Strix seloputo_Spotted Wood-Owl	21
Sula dactylatra_Masked Booby	21
Actinodura cyanouroptera_Blue-winged Minla	20
Blythipicus pyrrhotis_Bay Woodpecker	20
Crypsirina temia_Racket-tailed Treepie	20
Emberiza fucata_Chestnut-eared Bunting	20
Erythropitta erythrogaster_Blue-breasted Pitta	20
Ficedula albicilla_Taiga Flycatcher	20
Garrulax monileger_Lesser Necklaced Laughingthrush	20
Garrulax palliatus_Sunda Laughingthrush	20
Glaucidium cuculoides_Asian Barred Owlet	20
Gypsophila brevicaudata_Streaked Wren-Babbler	20
Hemiprocne coronata_Crested Treeswift	20
Lalage melaschistos_Black-winged Cuckooshrike	20
Luscinia svecica_Bluethroat	20
Motacilla citreola_Citrine Wagtail	20
Nisaetus nipalensis_Mountain Hawk-Eagle	20
Otus lettia_Collared Scops-Owl	20
