species	cell_hits
Ficedula parva_Red-breasted Flycatcher	35
Streptopelia decaocto_Eurasian Collared-Dove	35
Acrocephalus griseldis_Basra Reed Warbler	34
Acrocephalus melanopogon_Moustached Warbler	34
Columba palumbus_Common Wood-Pigeon	34
Emberiza melanocephala_Black-headed Bunting	34
Locustella naevia_Common Grasshopper-Warbler	34
Sternula saundersi_Saunders's Tern	34
Accipiter gentilis_Northern Goshawk	33
Aegypius monachus_Cinereous Vulture	33
Anser anser_Graylag Goose	33
Chlidonias niger_Black Tern	33
Oena capensis_Namaqua Dove	33
Passer hispaniolensis_Spanish Sparrow	33
Pluvialis apricaria_European Golden-Plover	33
Pluvialis fulva_Pacific Golden-Plover	33
Acridotheres tristis_Common Myna	32
Alaudala heinei_Turkestan Short-toed Lark	32
Asio otus_Long-eared Owl	32
Erithacus rubecula_European Robin	32
Fringilla montifringilla_Brambling	32
Iduna rama_Sykes's Warbler	32
Netta rufina_Red-crested Pochard	32
Stercorarius pomarinus_Pomarine Jaeger	32
Turdus viscivorus_Mistle Thrush	32
Chloris chloris_European Greenfinch	31
Remiz pendulinus_Eurasian Penduline-Tit	31
Coracias benghalensis_Indian Roller	30
Corvus rhipidurus_Fan-tailed Raven	30
Euodice malabarica_Indian Silverbill	30
Falco vespertinus_Red-footed Falcon	30
Hypocolius ampelinus_Hypocolius	30
Oenanthe melanura_Blackstart	30
Pernis ptilorhynchus_Oriental Honey-buzzard	30
Pycnonotus leucotis_White-eared Bulbul	30
Spinus spinus_Eurasian Siskin	30
Clamator glandarius_Great Spotted Cuckoo	29
Clanga pomarina_Lesser Spotted Eagle	29
Fringilla coelebs_Common Chaffinch	29
Porphyrio poliocephalus_Gray-headed Swamphen	29
Prinia gracilis_Graceful Prinia	29
Pycnonotus xanthopygos_White-spectacled Bulbul	29
Turdus merula_Eurasian Blackbird	29
Calidris canutus_Red Knot	28
Cercotrichas podobe_Black Scrub-Robin	28
Emberiza cineracea_Cinereous Bunting	28
Ficedula albicollis_Collared Flycatcher	28
Gymnoris xanthocollis_Yellow-throated Sparrow	28
Larus canus_Common Gull	28
Pycnonotus cafer_Red-vented Bulbul	28
Streptopelia roseogrisea_African Collared-Dove	28
Turdus torquatus_Ring Ouzel	28
Phylloscopus neglectus_Plain Leaf Warbler	27
Sula leucogaster_Brown Booby	27
Ploceus galbula_Rüppell's Weaver	26
Prunella ocularis_Radde's Accentor	26
Strix hadorami_Desert Owl	26
Amandava amandava_Red Avadavat	25
Carduelis carduelis_European Goldfinch	25
Cinnyris osea_Palestine Sunbird	25
Hedydipna metallica_Nile Valley Sunbird	25
Phaethon aethereus_Red-billed Tropicbird	25
Prinia lepida_Delicate Prinia	25
Vanellus indicus_Red-wattled Lapwing	25
Alauda gulgula_Oriental Skylark	24
Onychognathus tristramii_Tristram's Starling	24
Rhodospiza obsoleta_Desert Finch	24
Alopochen aegyptiaca_Egyptian Goose	23
Columba oenas_Stock Dove	23
Corvus corax_Common Raven	23
Emberiza caesia_Cretzschmar's Bunting	23
Lullula arborea_Wood Lark	23
Oenanthe leucopyga_White-crowned Wheatear	23
Ortygornis pondicerianus_Gray Francolin	23
Ploceus manyar_Streaked Weaver	23
Turdus iliacus_Redwing	23
Carpodacus erythrinus_Common Rosefinch	22
Clamator jacobinus_Pied Cuckoo	22
Coccothraustes coccothraustes_Hawfinch	22
Dendrocopos syriacus_Syrian Woodpecker	22
Linaria cannabina_Eurasian Linnet	22
Melanocorypha calandra_Calandra Lark	22
Mirafra cantillans_Singing Bushlark	22
Phylloscopus nitidus_Green Warbler	22
Prunella modularis_Dunnock	22
Pterocles orientalis_Black-bellied Sandgrouse	22
Scolopax rusticola_Eurasian Woodcock	22
