species	cell_hits
Gerygone palpebrosa_Fairy Gerygone	28
Ixobrychus sinensis_Yellow Bittern	28
Northiella haematogaster_Greater Bluebonnet	28
Pachycephala inornata_Gilbert's Whistler	28
Parvipsitta porphyrocephala_Purple-crowned Lorikeet	28
Petroica rosea_Rose Robin	28
Ptilinopus magnificus_Wompoo Fruit-Dove	28
Accipiter hiogaster_Variable Goshawk	27
Petroica phoenicea_Flame Robin	27
Zosterops luteus_Australian Yellow White-eye	27
Colluricincla megarhyncha_Arafura Shrikethrush	26
Conopophila albogularis_Rufous-banded Honeyeater	26
Hemiprocne mystacea_Moustached Treeswift	26
Merops philippinus_Blue-tailed Bee-eater	26
Petroica pusilla_Pacific Robin	26
Pezoporus wallicus_Ground Parrot	26
Saxicola caprata_Pied Bushchat	26
Chalcophaps stephani_Stephan's Dove	25
Corvus mellori_Little Raven	25
Lanius schach_Long-tailed Shrike	25
Muscicapa griseisticta_Gray-streaked Flycatcher	25
Pitta sordida_Hooded Pitta	25
Pitta versicolor_Noisy Pitta	25
Climacteris picumnus_Brown Treecreeper	24
Ducula pistrinaria_Island Imperial-Pigeon	24
Gerygone chloronota_Green-backed Gerygone	24
Meleagris gallopavo_Wild Turkey	24
Myzomela sanguinolenta_Scarlet Myzomela	24
Psophodes nigrogularis_Western Whipbird	24
Ramsayornis modestus_Brown-backed Honeyeater	24
Trichoglossus chlorolepidotus_Scaly-breasted Lorikeet	24
Tyto tenebricosa_Sooty Owl	24
Acanthiza lineata_Striated Thornbill	23
Acrocephalus orientalis_Oriental Reed Warbler	23
Amandava amandava_Red Avadavat	23
Eurostopodus mystacalis_White-throated Nightjar	23
Haematopus unicolor_Variable Oystercatcher	23
Lewinia pectoralis_Lewin's Rail	23
Lichenostomus cratitius_Purple-gaped Honeyeater	23
Onychoprion lunatus_Gray-backed Tern	23
Pachycephala lanioides_White-breasted Whistler	23
Petroica macrocephala_Tomtit	23
Phylloscopus poliocephalus_Island Leaf Warbler	23
Plectorhyncha lanceolata_Striped Honeyeater	23
Psephotus haematonotus_Red-rumped Parrot	23
Todiramphus sacer_Pacific Kingfisher	23
Acanthiza inornata_Western Thornbill	22
Acanthorhynchus superciliosus_Western Spinebill	22
Anthochaera lunulata_Western Wattlebird	22
Calyptorhynchus lathami_Glossy Black-Cockatoo	22
Calyptorhynchus latirostris_Carnaby's Black-Cockatoo	22
Emberiza citrinella_Yellowhammer	22
Erythropitta macklotii_Papuan Pitta	22
Geoffroyus heteroclitus_Singing Parrot	22
Gerygone igata_Gray Gerygone	22
Myiagra caledonica_Melanesian Flycatcher	22
Padda oryzivora_Java Sparrow	22
Phylidonyris pyrrhopterus_Crescent Honeyeater	22
Prosthemadera novaeseelandiae_Tui	22
