species	cell_hits
Dromas ardeola_Crab-Plover	1
Egretta gularis_Western Reef-Heron	1
Emberiza spodocephala_Black-faced Bunting	1
Eremopterix nigriceps_Black-crowned Sparrow-Lark	1
Esacus recurvirostris_Great Thick-knee	1
Fulica cristata_Red-knobbed Coot	1
Gallinago stenura_Pin-tailed Snipe	1
Hypocolius ampelinus_Hypocolius	1
Lanius borealis_Northern Shrike	1
Lanius vittatus_Bay-backed Shrike	1
Leucogeranus leucogeranus_Siberian Crane	1
Merops orientalis_Green Bee-eater	1
Onychoprion anaethetus_Bridled Tern	1
Oriolus kundoo_Indian Golden Oriole	1
Ortygornis pondicerianus_Gray Francolin	1
Phylloscopus neglectus_Plain Leaf Warbler	1
Prinia gracilis_Graceful Prinia	1
Pternistis bicalcaratus_Double-spurred Francolin	1
Saxicola caprata_Pied Bushchat	1
Sterna repressa_White-cheeked Tern	1
Sternula saundersi_Saunders's Tern	1
Streptopelia roseogrisea_African Collared-Dove	1
Thalasseus bergii_Great Crested Tern	1
Vanellus indicus_Red-wattled Lapwing	1
