species	cell_hits
Geositta cunicularia_Common Miner	59
Gnorimopsar chopi_Chopi Blackbird	59
Molothrus rufoaxillaris_Screaming Cowbird	59
Momotus momota_Amazonian Motmot	59
Tachuris rubrigastra_Many-colored Rush Tyrant	59
Tachycineta leucorrhoa_White-rumped Swallow	59
Tringa semipalmata_Willet	59
Amazona aestiva_Turquoise-fronted Parrot	58
Anhima cornuta_Horned Screamer	58
Columbina passerina_Common Ground Dove	58
Dromococcyx phasianellus_Pheasant Cuckoo	58
Heliomaster longirostris_Long-billed Starthroat	58
Phyllomyias fasciatus_Planalto Tyrannulet	58
Plegadis chihi_White-faced Ibis	58
Podiceps occipitalis_Silvery Grebe	58
Polioptila dumicola_Masked Gnatcatcher	58
Xiphorhynchus guttatus_Buff-throated Woodcreeper	58
Atticora tibialis_White-thighed Swallow	57
Brotogeris chiriri_Yellow-chevroned Parakeet	57
Coccycua minuta_Little Cuckoo	57
Fulica rufifrons_Red-fronted Coot	57
Heliornis fulica_Sungrebe	57
Hemithraupis flavicollis_Yellow-backed Tanager	57
Nothura maculosa_Spotted Nothura	57
Spheniscus magellanicus_Magellanic Penguin	57
Vanellus cayanus_Pied Lapwing	57
Xolmis irupero_White Monjita	57
Amaurolimnas concolor_Uniform Crake	56
Ara chloropterus_Red-and-green Macaw	56
Ardenna grisea_Sooty Shearwater	56
Arremon taciturnus_Pectoral Sparrow	56
Chamaeza campanisona_Short-tailed Antthrush	56
Chlorestes notata_Blue-chinned Sapphire	56
Chloroceryle aenea_American Pygmy Kingfisher	56
Hymenops perspicillatus_Spectacled Tyrant	56
Nystalus chacuru_White-eared Puffbird	56
Polioptila plumbea_Tropical Gnatcatcher	56
Rhynchocyclus olivaceus_Olivaceous Flatbill	56
Tyrannus tyrannus_Eastern Kingbird	56
Anthus hellmayri_Hellmayr's Pipit	55
Conopias trivirgatus_Three-striped Flycatcher	55
Coscoroba coscoroba_Coscoroba Swan	55
Diopsittaca nobilis_Red-shouldered Macaw	55
Grallaria varia_Variegated Antpitta	55
Nonnula rubecula_Rusty-breasted Nunlet	55
Ornithion inerme_White-lored Tyrannulet	55
Thamnophilus caerulescens_Variable Antshrike	55
Thectocercus acuticaudatus_Blue-crowned Parakeet	55
Chiroxiphia pareola_Blue-backed Manakin	54
Coccyzus euleri_Pearly-breasted Cuckoo	54
Eurypyga helias_Sunbittern	54
Forpus xanthopterygius_Cobalt-rumped Parrotlet	54
Glyphorynchus spirurus_Wedge-billed Woodcreeper	54
Hylocharis sapphirina_Rufous-throated Sapphire	54
Myiothlypis rivularis_Riverbank Warbler	54
Podiceps major_Great Grebe	54
Pseudocolopteryx sclateri_Crested Doradito	54
Pseudopipra pipra_White-crowned Manakin	54
Spatula cyanoptera_Cinnamon Teal	54
Tangara mexicana_Turquoise Tanager	54
Agelasticus cyanopus_Unicolored Blackbird	53
Celeus flavus_Cream-colored Woodpecker	53
Chloroceryle inda_Green-and-rufous Kingfisher	53
Crypturellus undulatus_Undulated Tinamou	53
Dendrocolaptes platyrostris_Planalto Woodcreeper	53
Dendroma rufa_Buff-fronted Foliage-gleaner	53
Harpia harpyja_Harpy Eagle	53
Ibycter americanus_Red-throated Caracara	53
Lochmias nematura_Sharp-tailed Streamcreeper	53
Onychorhynchus coronatus_Royal Flycatcher	53
Orthopsittaca manilatus_Red-bellied Macaw	53
Pheugopedius genibarbis_Moustached Wren	53
Polystictus pectoralis_Bearded Tachuri	53
Progne elegans_Southern Martin	53
Pseudastur albicollis_White Hawk	53
Pteroglossus aracari_Black-necked Aracari	53
Saltator similis_Green-winged Saltator	53
Sporophila plumbea_Plumbeous Seedeater	53
