species	cell_hits
Pheucticus melanocephalus_Black-headed Grosbeak	66
Ammodramus savannarum_Grasshopper Sparrow	64
Charadrius nivosus_Snowy Plover	64
Plegadis chihi_White-faced Ibis	64
Columbina passerina_Common Ground Dove	63
Empidonax difficilis_Pacific-slope Flycatcher	63
Gelochelidon nilotica_Gull-billed Tern	63
Spinus psaltria_Lesser Goldfinch	63
Vireo cassinii_Cassin's Vireo	63
Buteo swainsoni_Swainson's Hawk	62
Calypte anna_Anna's Hummingbird	61
Numenius americanus_Long-billed Curlew	61
Sitta pygmaea_Pygmy Nuthatch	61
Ardenna bulleri_Buller's Shearwater	60
Asio otus_Long-eared Owl	60
Chaetura pelagica_Chimney Swift	60
Charadrius wilsonia_Wilson's Plover	60
Icterus bullockii_Bullock's Oriole	60
Egretta tricolor_Tricolored Heron	59
Myiarchus crinitus_Great Crested Flycatcher	59
Rynchops niger_Black Skimmer	59
Sturnella magna_Eastern Meadowlark	59
Thryomanes bewickii_Bewick's Wren	59
Empidonax oberholseri_Dusky Flycatcher	57
Sula leucogaster_Brown Booby	57
Dendragapus obscurus_Dusky Grouse	56
Haematopus palliatus_American Oystercatcher	56
Patagioenas fasciata_Band-tailed Pigeon	56
Toxostoma rufum_Brown Thrasher	56
Aechmophorus clarkii_Clark's Grebe	55
Ardenna creatopus_Pink-footed Shearwater	55
Calidris acuminata_Sharp-tailed Sandpiper	55
Falco mexicanus_Prairie Falcon	55
Fregata magnificens_Magnificent Frigatebird	55
Onychoprion aleuticus_Aleutian Tern	55
Passerina amoena_Lazuli Bunting	55
Phaethon lepturus_White-tailed Tropicbird	55
Athene cunicularia_Burrowing Owl	54
Calidris ptilocnemis_Rock Sandpiper	54
Eudocimus albus_White Ibis	54
Lagopus leucura_White-tailed Ptarmigan	54
Setophaga caerulescens_Black-throated Blue Warbler	54
Setophaga nigrescens_Black-throated Gray Warbler	54
Glaucidium gnoma_Northern Pygmy-Owl	53
Phalacrocorax carbo_Great Cormorant	53
Psaltriparus minimus_Bushtit	53
Sayornis nigricans_Black Phoebe	53
Vireo flavifrons_Yellow-throated Vireo	53
Acridotheres tristis_Common Myna	52
Piranga rubra_Summer Tanager	52
Poecile rufescens_Chestnut-backed Chickadee	52
Streptopelia chinensis_Spotted Dove	52
Salpinctes obsoletus_Rock Wren	51
Sialia mexicana_Western Bluebird	51
Aeronautes saxatalis_White-throated Swift	50
Egretta rufescens_Reddish Egret	50
Nannopterum brasilianum_Neotropic Cormorant	50
Alauda arvensis_Eurasian Skylark	49
Ardenna pacifica_Wedge-tailed Shearwater	49
Icterus spurius_Orchard Oriole	49
Lonchura atricapilla_Chestnut Munia	49
Piranga olivacea_Scarlet Tanager	49
Quiscalus mexicanus_Great-tailed Grackle	49
Brachyramphus marmoratus_Marbled Murrelet	48
Buteo regalis_Ferruginous Hawk	48
Elanus leucurus_White-tailed Kite	48
Larus schistisagus_Slaty-backed Gull	48
Motacilla alba_White Wagtail	48
Vireo huttoni_Hutton's Vireo	48
Aethia pusilla_Least Auklet	47
Callipepla californica_California Quail	47
Myiarchus cinerascens_Ash-throated Flycatcher	47
Sphyrapicus ruber_Red-breasted Sapsucker	47
Vireo griseus_White-eyed Vireo	47
Anser canagicus_Emperor Goose	46
Coturnicops noveboracensis_Yellow Rail	46
Garrulax canorus_Chinese Hwamei	46
Horornis diphone_Japanese Bush Warbler	46
Melanerpes formicivorus_Acorn Woodpecker	46
Parkesia motacilla_Louisiana Waterthrush	46
