species	cell_hits
Larus hyperboreus_Glaucous Gull	41
Locustella tacsanowskia_Chinese Bush Warbler	41
Netta rufina_Red-crested Pochard	41
Pycnonotus sinensis_Light-vented Bulbul	41
Rissa tridactyla_Black-legged Kittiwake	41
Sinosuthora webbiana_Vinous-throated Parrotbill	41
Streptopelia decaocto_Eurasian Collared-Dove	41
Ardenna tenuirostris_Short-tailed Shearwater	40
Athene noctua_Little Owl	40
Charadrius veredus_Oriental Plover	40
Cyanistes cyanus_Azure Tit	40
Panurus biarmicus_Bearded Reedling	40
Passer domesticus_House Sparrow	40
Phylloscopus borealoides_Sakhalin Leaf Warbler	40
Phylloscopus humei_Hume's Warbler	40
Surnia ulula_Northern Hawk Owl	40
Zapornia paykullii_Band-bellied Crake	40
Aythya nyroca_Ferruginous Duck	39
Circaetus gallicus_Short-toed Snake-Eagle	39
Lymnocryptes minimus_Jack Snipe	39
Picoides tridactylus_Eurasian Three-toed Woodpecker	39
Turdus atrogularis_Black-throated Thrush	39
Acrocephalus dumetorum_Blyth's Reed Warbler	38
Aquila nipalensis_Steppe Eagle	38
Bambusicola thoracicus_Chinese Bamboo-Partridge	38
Charadrius morinellus_Eurasian Dotterel	38
Emberiza godlewskii_Godlewski's Bunting	38
Emberiza sulphurata_Yellow Bunting	38
Falco naumanni_Lesser Kestrel	38
Otus semitorques_Japanese Scops-Owl	38
Strix nebulosa_Great Gray Owl	38
Tichodroma muraria_Wallcreeper	38
Acrocephalus agricola_Paddyfield Warbler	37
Alaudala cheleensis_Asian Short-toed Lark	37
Egretta sacra_Pacific Reef-Heron	37
Hieraaetus pennatus_Booted Eagle	37
Lanius excubitor_Great Gray Shrike	37
Lanius schach_Long-tailed Shrike	37
Perisoreus infaustus_Siberian Jay	37
Phalaropus fulicarius_Red Phalarope	37
Phoenicurus ochruros_Black Redstart	37
Phylloscopus collybita_Common Chiffchaff	37
Terpsiphone incei_Amur Paradise-Flycatcher	37
Anser indicus_Bar-headed Goose	36
Apus apus_Common Swift	36
Bubo scandiacus_Snowy Owl	36
Circus aeruginosus_Eurasian Marsh-Harrier	36
Cuculus micropterus_Indian Cuckoo	36
Galerida cristata_Crested Lark	36
Gallicrex cinerea_Watercock	36
Horornis diphone_Japanese Bush Warbler	36
Loxia leucoptera_White-winged Crossbill	36
Oenanthe pleschanka_Pied Wheatear	36
Pyrrhocorax pyrrhocorax_Red-billed Chough	36
Saxicola maurus_Siberian Stonechat	36
Turdus hortulorum_Gray-backed Thrush	36
Zosterops erythropleurus_Chestnut-flanked White-eye	36
Zosterops japonicus_Warbling White-eye	36
Aegolius funereus_Boreal Owl	35
Alectoris chukar_Chukar	35
Calidris pygmaea_Spoon-billed Sandpiper	35
Halcyon pileata_Black-capped Kingfisher	35
Horornis canturians_Manchurian Bush Warbler	35
Tringa guttifer_Nordmann's Greenshank	35
Uria aalge_Common Murre	35
Uria lomvia_Thick-billed Murre	35
Cinclus cinclus_White-throated Dipper	34
Fulmarus glacialis_Northern Fulmar	34
Melanitta americana_Black Scoter	34
Monticola saxatilis_Rufous-tailed Rock-Thrush	34
Motacilla flava_Western Yellow Wagtail	34
Phylloscopus griseolus_Sulphur-bellied Warbler	34
Pica pica_Eurasian Magpie	34
Pinicola enucleator_Pine Grosbeak	34
Ptyonoprogne rupestris_Eurasian Crag-Martin	34
Sturnia sinensis_White-shouldered Starling	34
Anthropoides virgo_Demoiselle Crane	33
Calandrella dukhunensis_Mongolian Short-toed Lark	33
Dendrocopos hyperythrus_Rufous-bellied Woodpecker	33
Glaucidium passerinum_Eurasian Pygmy-Owl	33
Locustella naevia_Common Grasshopper-Warbler	33
Pitta nympha_Fairy Pitta	33
Pterorhinus sannio_White-browed Laughingthrush	33
Turdus pilaris_Fieldfare	33
Ardenna carneipes_Flesh-footed Shearwater	32
Chlidonias niger_Black Tern	32
Circus pygargus_Montagu's Harrier	32
Curruca communis_Greater Whitethroat	32
Curruca nisoria_Barred Warbler	32
Gavia pacifica_Pacific Loon	32
Haliaeetus pelagicus_Steller's Sea-Eagle	32
Lyrurus tetrix_Black Grouse	32
Petronia petronia_Rock Sparrow	32
Remiz coronatus_White-crowned Penduline-Tit	32
Ardenna grisea_Sooty Shearwater	31
Caprimulgus europaeus_Eurasian Nightjar	31
