species	cell_hits
Accipiter badius_Shikra	434
Saxicola rubetra_Whinchat	433
Streptopelia turtur_European Turtle-Dove	432
Gavia pacifica_Pacific Loon	431
Locustella lanceolata_Lanceolated Warbler	431
Bubo virginianus_Great Horned Owl	430
Ciconia ciconia_White Stork	430
Monticola solitarius_Blue Rock-Thrush	430
Pluvialis apricaria_European Golden-Plover	429
Sula dactylatra_Masked Booby	428
Bubo bubo_Eurasian Eagle-Owl	427
Lanius excubitor_Great Gray Shrike	426
Apus pacificus_Pacific Swift	425
Phoenicurus ochruros_Black Redstart	425
Himantopus mexicanus_Black-necked Stilt	424
Larus glaucoides_Iceland Gull	424
Coracias garrulus_European Roller	423
Rhodostethia rosea_Ross's Gull	423
Strix nebulosa_Great Gray Owl	423
Fratercula arctica_Atlantic Puffin	422
Pernis apivorus_European Honey-buzzard	421
Aegithalos caudatus_Long-tailed Tit	420
Pica pica_Eurasian Magpie	420
Psittacula krameri_Rose-ringed Parakeet	420
Phoenicopterus roseus_Greater Flamingo	419
Fregata minor_Great Frigatebird	417
Poecile montanus_Willow Tit	416
Alca torda_Razorbill	415
Dryocopus martius_Black Woodpecker	415
Hippolais icterina_Icterine Warbler	415
Lanius cristatus_Brown Shrike	415
Nucifraga caryocatactes_Eurasian Nutcracker	415
Athene noctua_Little Owl	412
Circaetus gallicus_Short-toed Snake-Eagle	412
Calidris himantopus_Stilt Sandpiper	408
Gallus gallus_Red Junglefowl	406
Glareola pratincola_Collared Pratincole	406
Spatula discors_Blue-winged Teal	406
Anser serrirostris_Tundra Bean-Goose	404
Emberiza pusilla_Little Bunting	404
Tringa solitaria_Solitary Sandpiper	404
Anser fabalis_Taiga Bean-Goose	402
Catharus minimus_Gray-cheeked Thrush	402
Phylloscopus sibilatrix_Wood Warbler	400
Streptopelia chinensis_Spotted Dove	399
Accipiter striatus_Sharp-shinned Hawk	397
Certhia familiaris_Eurasian Treecreeper	397
Hydrocoloeus minutus_Little Gull	396
Turdus merula_Eurasian Blackbird	396
Anthus richardi_Richard's Pipit	394
Clanga clanga_Greater Spotted Eagle	394
Corvus frugilegus_Rook	394
Gallinago delicata_Wilson's Snipe	394
Stercorarius skua_Great Skua	392
Ficedula hypoleuca_European Pied Flycatcher	391
Otus scops_Eurasian Scops-Owl	391
Anthus hodgsoni_Olive-backed Pipit	390
Dendrocygna bicolor_Fulvous Whistling-Duck	390
Aythya affinis_Lesser Scaup	388
Calidris mauri_Western Sandpiper	387
Turdus obscurus_Eyebrowed Thrush	387
Calliope calliope_Siberian Rubythroat	386
Motacilla citreola_Citrine Wagtail	386
Columba palumbus_Common Wood-Pigeon	385
Rostratula benghalensis_Greater Painted-Snipe	384
Cathartes aura_Turkey Vulture	383
Sula sula_Red-footed Booby	381
Gallinago media_Great Snipe	380
Hirundapus caudacutus_White-throated Needletail	379
Picoides tridactylus_Eurasian Three-toed Woodpecker	379
Erithacus rubecula_European Robin	378
Parus major_Great Tit	376
Picus canus_Gray-headed Woodpecker	375
Luscinia megarhynchos_Common Nightingale	374
Gallinula galeata_Common Gallinule	371
Emberiza hortulana_Ortolan Bunting	370
Lanius minor_Lesser Gray Shrike	370
Anser erythropus_Lesser White-fronted Goose	368
Aythya nyroca_Ferruginous Duck	367
Emberiza rustica_Rustic Bunting	367
Aquila nipalensis_Steppe Eagle	366
Acrocephalus palustris_Marsh Warbler	363
Pernis ptilorhynchus_Oriental Honey-buzzard	363
Corvus corone_Carrion Crow	362
Merops persicus_Blue-cheeked Bee-eater	361
Anthus campestris_Tawny Pipit	360
Circus hudsonius_Northern Harrier	360
Locustella naevia_Common Grasshopper-Warbler	360
Tarsiger cyanurus_Red-flanked Bluetail	360
Tachycineta bicolor_Tree Swallow	359
Thalasseus bengalensis_Lesser Crested Tern	359
Passerculus sandwichensis_Savannah Sparrow	358
Anas superciliosa_Pacific Black Duck	357
Cygnus olor_Mute Swan	357
Tadorna ferruginea_Ruddy Shelduck	357
Emberiza aureola_Yellow-breasted Bunting	351
Galerida cristata_Crested Lark	351
Anthus gustavi_Pechora Pipit	350
Oenanthe isabellina_Isabelline Wheatear	349
Monticola saxatilis_Rufous-tailed Rock-Thrush	348
Phylloscopus fuscatus_Dusky Warbler	348
Curruca nisoria_Barred Warbler	347
Eurystomus orientalis_Dollarbird	346
Melanitta nigra_Common Scoter	346
Prunella modularis_Dunnock	346
Dendrocopos leucotos_White-backed Woodpecker	345
Troglodytes aedon_House Wren	345
Emberiza citrinella_Yellowhammer	344
Limnodromus griseus_Short-billed Dowitcher	344
Linaria cannabina_Eurasian Linnet	343
Ceryle rudis_Pied Kingfisher	342
Egretta thula_Snowy Egret	342
Anous minutus_Black Noddy	339
Turdus viscivorus_Mistle Thrush	339
Lonchura punctulata_Scaly-breasted Munia	336
Muscicapa dauurica_Asian Brown Flycatcher	336
Iduna pallida_Eastern Olivaceous Warbler	334
Spinus pinus_Pine Siskin	334
Turdus migratorius_American Robin	334
Aquila heliaca_Imperial Eagle	333
Corvus monedula_Eurasian Jackdaw	332
Perisoreus infaustus_Siberian Jay	332
Netta rufina_Red-crested Pochard	331
Larus glaucescens_Glaucous-winged Gull	330
Muscicapa sibirica_Dark-sided Flycatcher	330
Cercotrichas galactotes_Rufous-tailed Scrub-Robin	329
Dendrocygna viduata_White-faced Whistling-Duck	329
Falco amurensis_Amur Falcon	327
Acrocephalus orientalis_Oriental Reed Warbler	326
Haliaeetus leucocephalus_Bald Eagle	326
Strix uralensis_Ural Owl	326
Branta hutchinsii_Cackling Goose	324
Prunella collaris_Alpine Accentor	322
Anthropoides virgo_Demoiselle Crane	321
Phaethon rubricauda_Red-tailed Tropicbird	321
Poecile cinctus_Gray-headed Chickadee	319
Turdus eunomus_Dusky Thrush	319
Ficedula albicilla_Taiga Flycatcher	317
Ptyonoprogne rupestris_Eurasian Crag-Martin	317
Aythya collaris_Ring-necked Duck	316
Branta leucopsis_Barnacle Goose	316
Cinclus cinclus_White-throated Dipper	316
Rallus aquaticus_Water Rail	316
Larus schistisagus_Slaty-backed Gull	315
Zapornia tabuensis_Spotless Crake	315
Calidris subruficollis_Buff-breasted Sandpiper	314
Junco hyemalis_Dark-eyed Junco	314
Helopsaltes certhiola_Pallas's Grasshopper Warbler	313
Passerella iliaca_Fox Sparrow	313
Apus affinis_Little Swift	312
Calandrella brachydactyla_Greater Short-toed Lark	312
Clanga pomarina_Lesser Spotted Eagle	312
Locustella luscinioides_Savi's Warbler	312
Streptopelia orientalis_Oriental Turtle-Dove	312
Megaceryle alcyon_Belted Kingfisher	311
Ixobrychus sinensis_Yellow Bittern	310
Luscinia luscinia_Thrush Nightingale	310
Parkesia noveboracensis_Northern Waterthrush	310
Prunella montanella_Siberian Accentor	309
Phylloscopus trochiloides_Greenish Warbler	306
Saxicola stejnegeri_Amur Stonechat	306
Acrocephalus dumetorum_Blyth's Reed Warbler	304
Numenius minutus_Little Curlew	304
Bucephala albeola_Bufflehead	303
Tetrastes bonasia_Hazel Grouse	303
Zonotrichia leucophrys_White-crowned Sparrow	303
Setophaga coronata_Yellow-rumped Warbler	302
