species	cell_hits
Hierococcyx varius_Common Hawk-Cuckoo	55
Motacilla flava_Western Yellow Wagtail	55
Nisaetus nipalensis_Mountain Hawk-Eagle	55
Phylloscopus castaniceps_Chestnut-crowned Warbler	55
Tephrodornis virgatus_Large Woodshrike	55
Treron vernans_Pink-necked Green-Pigeon	55
Aviceda leuphotes_Black Baza	54
Dendrocitta vagabunda_Rufous Treepie	54
Dicaeum cruentatum_Scarlet-backed Flowerpecker	54
Ficedula narcissina_Narcissus Flycatcher	54
Irena puella_Asian Fairy-bluebird	54
Rhipidura aureola_White-browed Fantail	54
Treron sphenurus_Wedge-tailed Green-Pigeon	54
Turdus poliocephalus_Island Thrush	54
Zoothera aurea_White's Thrush	54
Agropsar philippensis_Chestnut-cheeked Starling	53
Anas zonorhyncha_Eastern Spot-billed Duck	53
Carpodacus erythrinus_Common Rosefinch	53
Charadrius veredus_Oriental Plover	53
Cyornis unicolor_Pale Blue Flycatcher	53
Dicrurus annectens_Crow-billed Drongo	53
Gallirallus philippensis_Buff-banded Rail	53
Glareola lactea_Small Pratincole	53
Harpactes erythrocephalus_Red-headed Trogon	53
Hirundapus giganteus_Brown-backed Needletail	53
Loxia curvirostra_Red Crossbill	53
Merops viridis_Blue-throated Bee-eater	53
Treron bicinctus_Orange-breasted Green-Pigeon	53
Anthus gustavi_Pechora Pipit	52
Bulweria bulwerii_Bulwer's Petrel	52
Chrysococcyx minutillus_Little Bronze-Cuckoo	52
Cissa chinensis_Common Green-Magpie	52
Grus grus_Common Crane	52
Megaceryle lugubris_Crested Kingfisher	52
Napothera epilepidota_Eyebrowed Wren-Babbler	52
Terpsiphone paradisi_Indian Paradise-Flycatcher	52
Vanellus vanellus_Northern Lapwing	52
Agropsar sturninus_Daurian Starling	51
Brachypodius melanocephalos_Black-headed Bulbul	51
Burhinus indicus_Indian Thick-knee	51
Chrysophlegma flavinucha_Greater Yellownape	51
Dicrurus remifer_Lesser Racket-tailed Drongo	51
Ficedula zanthopygia_Yellow-rumped Flycatcher	51
Helopsaltes ochotensis_Middendorff's Grasshopper Warbler	51
Himantopus leucocephalus_Pied Stilt	51
Psittacula alexandri_Red-breasted Parakeet	51
Sturnia sinensis_White-shouldered Starling	51
Tadorna tadorna_Common Shelduck	51
Terpsiphone incei_Amur Paradise-Flycatcher	51
Treron curvirostra_Thick-billed Green-Pigeon	51
Anser anser_Graylag Goose	50
Anthracoceros albirostris_Oriental Pied-Hornbill	50
Coracias benghalensis_Indian Roller	50
Ducula badia_Mountain Imperial-Pigeon	50
Esacus recurvirostris_Great Thick-knee	50
Oriolus kundoo_Indian Golden Oriole	50
Phoenicurus auroreus_Daurian Redstart	50
Psarisomus dalhousiae_Long-tailed Broadbill	50
Stachyris nigriceps_Gray-throated Babbler	50
Terpsiphone affinis_Blyth's Paradise-Flycatcher	50
Cinclus pallasii_Brown Dipper	49
Dicaeum trigonostigma_Orange-bellied Flowerpecker	49
Esacus magnirostris_Beach Thick-knee	49
Mirafra javanica_Australasian Bushlark	49
Phaenicophaeus tristis_Green-billed Malkoha	49
Aythya nyroca_Ferruginous Duck	48
Charadrius hiaticula_Common Ringed Plover	48
Charadrius peronii_Malaysian Plover	48
Circus cyaneus_Hen Harrier	48
Curruca curruca_Lesser Whitethroat	48
Emberiza pusilla_Little Bunting	48
Emberiza spodocephala_Black-faced Bunting	48
Haliaeetus humilis_Lesser Fish-Eagle	48
Hydrobates monorhis_Swinhoe's Storm-Petrel	48
Leiothrix argentauris_Silver-eared Mesia	48
Muscicapa muttui_Brown-breasted Flycatcher	48
Phylloscopus humei_Hume's Warbler	48
Sturnia malabarica_Chestnut-tailed Starling	48
Vanellus malabaricus_Yellow-wattled Lapwing	48
Cyanoderma chrysaeum_Golden Babbler	47
Hemiprocne coronata_Crested Treeswift	47
Lalage melanoptera_Black-headed Cuckooshrike	47
Leiopicus mahrattensis_Yellow-crowned Woodpecker	47
Lonchura malacca_Tricolored Munia	47
Phylloscopus schwarzi_Radde's Warbler	47
Riparia chinensis_Gray-throated Martin	47
Arachnothera longirostra_Little Spiderhunter	46
Caprimulgus asiaticus_Indian Nightjar	46
Chalcoparia singalensis_Ruby-cheeked Sunbird	46
Chloropsis cochinchinensis_Blue-winged Leafbird	46
Ciconia nigra_Black Stork	46
Dicaeum chrysorrheum_Yellow-vented Flowerpecker	46
Falco amurensis_Amur Falcon	46
Falco columbarius_Merlin	46
Glaucidium cuculoides_Asian Barred Owlet	46
Hemiprocne comata_Whiskered Treeswift	46
Hypsipetes leucocephalus_Black Bulbul	46
Pachycephala cinerea_Mangrove Whistler	46
Parus minor_Japanese Tit	46
Passer cinnamomeus_Russet Sparrow	46
Phasianus colchicus_Ring-necked Pheasant	46
Pitta brachyura_Indian Pitta	46
Psittacula cyanocephala_Plum-headed Parakeet	46
Taenioptynx brodiei_Collared Owlet	46
Troglodytes troglodytes_Eurasian Wren	46
Urocissa erythroryncha_Red-billed Blue-Magpie	46
Arundinax aedon_Thick-billed Warbler	45
Cuculus poliocephalus_Lesser Cuckoo	45
Dendrocitta formosae_Gray Treepie	45
Dicaeum erythrorhynchos_Pale-billed Flowerpecker	45
Dinopium javanense_Common Flameback	45
Fringilla montifringilla_Brambling	45
Lalage melaschistos_Black-winged Cuckooshrike	45
Leiothrix lutea_Red-billed Leiothrix	45
Niltava grandis_Large Niltava	45
Numenius minutus_Little Curlew	45
Pastor roseus_Rosy Starling	45
Prinia superciliaris_Hill Prinia	45
Psilopogon duvaucelii_Blue-eared Barbet	45
Rallina fasciata_Red-legged Crake	45
Anthus roseatus_Rosy Pipit	44
Aquila nipalensis_Steppe Eagle	44
Botaurus stellaris_Great Bittern	44
Delichon urbicum_Common House-Martin	44
Hemiprocne longipennis_Gray-rumped Treeswift	44
Netta rufina_Red-crested Pochard	44
Pellorneum ruficeps_Puff-throated Babbler	44
Phodilus badius_Oriental Bay-Owl	44
Saxicola ferreus_Gray Bushchat	44
Saxicola maurus_Siberian Stonechat	44
Todiramphus sanctus_Sacred Kingfisher	44
Turdus eunomus_Dusky Thrush	44
Acridotheres cristatellus_Crested Myna	43
Circus pygargus_Montagu's Harrier	43
Cyornis rubeculoides_Blue-throated Flycatcher	43
Cyornis rufigastra_Mangrove Blue Flycatcher	43
Emberiza lathami_Crested Bunting	43
Hirundo smithii_Wire-tailed Swallow	43
Malacocincla abbotti_Abbott's Babbler	43
Mergus merganser_Common Merganser	43
Orthotomus atrogularis_Dark-necked Tailorbird	43
Pavo cristatus_Indian Peafowl	43
Periparus ater_Coal Tit	43
Phylloscopus magnirostris_Large-billed Leaf Warbler	43
Anas superciliosa_Pacific Black Duck	42
Anser indicus_Bar-headed Goose	42
Athene brama_Spotted Owlet	42
Brachypteryx montana_White-browed Shortwing	42
Corvus enca_Slender-billed Crow	42
Ficedula hodgsoni_Pygmy Flycatcher	42
Gracupica contra_Asian Pied Starling	42
Harpactes oreskios_Orange-breasted Trogon	42
Kurochkinegramma hypogrammicum_Purple-naped Spiderhunter	42
Larvivora brunnea_Indian Blue Robin	42
Macheiramphus alcinus_Bat Hawk	42
Macropygia ruficeps_Little Cuckoo-Dove	42
Phoenicurus ochruros_Black Redstart	42
Pica serica_Oriental Magpie	42
Rhyticeros undulatus_Wreathed Hornbill	42
Serilophus lunatus_Silver-breasted Broadbill	42
Treron phoenicopterus_Yellow-footed Green-Pigeon	42
Accipiter gentilis_Northern Goshawk	41
Aegithalos concinnus_Black-throated Tit	41
Anthus godlewskii_Blyth's Pipit	41
Chloropsis hardwickii_Orange-bellied Leafbird	41
Copsychus fulicatus_Indian Robin	41
Dinopium benghalense_Black-rumped Flameback	41
Fregata andrewsi_Christmas Island Frigatebird	41
Mareca falcata_Falcated Duck	41
Otus lettia_Collared Scops-Owl	41
Pericrocotus ethologus_Long-tailed Minivet	41
Phylloscopus trivirgatus_Mountain Leaf Warbler	41
Ptyonoprogne concolor_Dusky Crag-Martin	41
Regulus regulus_Goldcrest	41
Sturnia pagodarum_Brahminy Starling	41
Tarsiger cyanurus_Red-flanked Bluetail	41
Tephrodornis pondicerianus_Common Woodshrike	41
Apus melba_Alpine Swift	40
Dendrocopos hyperythrus_Rufous-bellied Woodpecker	40
Haematopus ostralegus_Eurasian Oystercatcher	40
Heterophasia picaoides_Long-tailed Sibia	40
Leptocoma zeylonica_Purple-rumped Sunbird	40
Mergellus albellus_Smew	40
Padda oryzivora_Java Sparrow	40
Urosphena squameiceps_Asian Stubtail	40
Aerodramus fuciphagus_White-nest Swiftlet	39
Alauda arvensis_Eurasian Skylark	39
Apus affinis_Little Swift	39
Cacomantis passerinus_Gray-bellied Cuckoo	39
Cyornis concretus_White-tailed Flycatcher	39
Enicurus schistaceus_Slaty-backed Forktail	39
Eremopterix griseus_Ashy-crowned Sparrow-Lark	39
Garrulax canorus_Chinese Hwamei	39
Ixobrychus eurhythmus_Schrenck's Bittern	39
Ixos mcclellandii_Mountain Bulbul	39
