species	cell_hits
Vanellus cayanus_Pied Lapwing	37
Vireolanius leucotis_Slaty-capped Shrike-Vireo	37
Amazona amazonica_Orange-winged Parrot	36
Arundinicola leucocephala_White-headed Marsh Tyrant	36
Berlepschia rikeri_Point-tailed Palmcreeper	36
Celeus flavus_Cream-colored Woodpecker	36
Certhiaxis cinnamomeus_Yellow-chinned Spinetail	36
Chordeiles nacunda_Nacunda Nighthawk	36
Ciccaba huhula_Black-banded Owl	36
Cymbilaimus lineatus_Fasciated Antshrike	36
Daptrius ater_Black Caracara	36
Dendrocolaptes picumnus_Black-banded Woodcreeper	36
Dendrocygna bicolor_Fulvous Whistling-Duck	36
Emberizoides herbicola_Wedge-tailed Grass-Finch	36
Euphonia chrysopasta_Golden-bellied Euphonia	36
Euphonia xanthogaster_Orange-bellied Euphonia	36
Galbula ruficauda_Rufous-tailed Jacamar	36
Geranoaetus albicaudatus_White-tailed Hawk	36
Harpia harpyja_Harpy Eagle	36
Heliothryx auritus_Black-eared Fairy	36
Herpsilochmus frater_Rusty-winged Antwren	36
Hirundinea ferruginea_Cliff Flycatcher	36
Lophostrix cristata_Crested Owl	36
Loriotus cristatus_Flame-crested Tanager	36
Melanerpes cruentatus_Yellow-tufted Woodpecker	36
Microcerculus marginatus_Scaly-breasted Wren	36
Momotus momota_Amazonian Motmot	36
Morphnus guianensis_Crested Eagle	36
Myiarchus swainsoni_Swainson's Flycatcher	36
Myiobius atricaudus_Black-tailed Flycatcher	36
Myiozetetes cayanensis_Rusty-margined Flycatcher	36
Notharchus hyperrhynchus_White-necked Puffbird	36
Pachyramphus castaneus_Chestnut-crowned Becard	36
Pachyramphus marginatus_Black-capped Becard	36
Phaethornis ruber_Reddish Hermit	36
Piprites chloris_Wing-barred Piprites	36
Podilymbus podiceps_Pied-billed Grebe	36
Progne subis_Purple Martin	36
Pseudopipra pipra_White-crowned Manakin	36
Psittacara leucophthalmus_White-eyed Parakeet	36
Rhytipterna simplex_Grayish Mourner	36
Sporophila lineola_Lined Seedeater	36
Tachornis squamata_Fork-tailed Palm-Swift	36
Thalurania furcata_Fork-tailed Woodnymph	36
Theristicus caudatus_Buff-necked Ibis	36
Tityra cayana_Black-tailed Tityra	36
Tyrannopsis sulphurea_Sulphury Flycatcher	36
Zonotrichia capensis_Rufous-collared Sparrow	36
Amazonetta brasiliensis_Brazilian Teal	35
Anabacerthia ruficaudata_Rufous-tailed Foliage-gleaner	35
Anhima cornuta_Horned Screamer	35
Antrostomus rufus_Rufous Nightjar	35
Anurolimnas viridis_Russet-crowned Crake	35
Arremon taciturnus_Pectoral Sparrow	35
Atticora fasciata_White-banded Swallow	35
Automolus ochrolaemus_Buff-throated Foliage-gleaner	35
Basileuterus culicivorus_Golden-crowned Warbler	35
Cacicus haemorrhous_Red-rumped Cacique	35
Campephilus rubricollis_Red-necked Woodpecker	35
Campylopterus largipennis_Gray-breasted Sabrewing	35
Chionomesa fimbriata_Glittering-throated Emerald	35
Chiroxiphia pareola_Blue-backed Manakin	35
Chlorestes notata_Blue-chinned Sapphire	35
Colaptes rubiginosus_Golden-olive Woodpecker	35
Contopus cinereus_Tropical Pewee	35
Corythopis torquatus_Ringed Antpipit	35
Crypturellus cinereus_Cinereous Tinamou	35
Crypturellus undulatus_Undulated Tinamou	35
Cyanoloxia rothschildii_Amazonian Grosbeak	35
Dacnis flaviventer_Yellow-bellied Dacnis	35
Dendrocolaptes certhia_Amazonian Barred-Woodcreeper	35
Dromococcyx phasianellus_Pheasant Cuckoo	35
Empidonomus aurantioatrocristatus_Crowned Slaty Flycatcher	35
Formicarius colma_Rufous-capped Antthrush	35
Hydropsalis climacocerca_Ladder-tailed Nightjar	35
Jabiru mycteria_Jabiru	35
Jacamerops aureus_Great Jacamar	35
Laniocera hypopyrra_Cinereous Mourner	35
Laterallus melanophaius_Rufous-sided Crake	35
Lipaugus vociferans_Screaming Piha	35
Megascops watsonii_Tawny-bellied Screech-Owl	35
Mustelirallus albicollis_Ash-throated Crake	35
Myiornis ecaudatus_Short-tailed Pygmy-Tyrant	35
Myiozetetes luteiventris_Dusky-chested Flycatcher	35
Myrmoborus leucophrys_White-browed Antbird	35
Myrmotherula menetriesii_Gray Antwren	35
Nyctibius aethereus_Long-tailed Potoo	35
Onychorhynchus coronatus_Royal Flycatcher	35
Ornithion inerme_White-lored Tyrannulet	35
Pachyramphus minor_Pink-throated Becard	35
Parabuteo unicinctus_Harris's Hawk	35
Paroaria gularis_Red-capped Cardinal	35
Polioptila plumbea_Tropical Gnatcatcher	35
Polytmus guainumbi_White-tailed Goldenthroat	35
Pygiptila stellaris_Spot-winged Antshrike	35
Ramphotrigon ruficauda_Rufous-tailed Flatbill	35
Sclerurus caudacutus_Black-tailed Leaftosser	35
Setophaga pitiayumi_Tropical Parula	35
Synallaxis gujanensis_Plain-crowned Spinetail	35
Tangara mexicana_Turquoise Tanager	35
Tangara velia_Opal-rumped Tanager	35
Tolmomyias poliocephalus_Gray-crowned Flycatcher	35
Xiphorhynchus guttatus_Buff-throated Woodcreeper	35
Xiphorhynchus obsoletus_Striped Woodcreeper	35
Ammodramus aurifrons_Yellow-browed Sparrow	34
Asio flammeus_Short-eared Owl	34
Automolus rufipileatus_Chestnut-crowned Foliage-gleaner	34
Cacicus solitarius_Solitary Black Cacique	34
Celeus elegans_Chestnut Woodpecker	34
Cercomacra cinerascens_Gray Antbird	34
Chlorostilbon mellisugus_Blue-tailed Emerald	34
Chordeiles minor_Common Nighthawk	34
Chrysolampis mosquitus_Ruby-topaz Hummingbird	34
Columbina passerina_Common Ground Dove	34
Cranioleuca gutturata_Speckled Spinetail	34
Crypturellus variegatus_Variegated Tinamou	34
Cyphorhinus arada_Musician Wren	34
Deconychura longicauda_Long-tailed Woodcreeper	34
Dendrexetastes rufigula_Cinnamon-throated Woodcreeper	34
Dendrocincla merula_White-chinned Woodcreeper	34
